anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
74,Gakuen Alice,Gakuen Alice,学園アリス,"Campus Alice, Alice Academy",https://myanimelist.cdn-dena.com/images/anime/4/18118.jpg,TV,Manga,26,Finished Airing,False,"Oct 30, 2004 to May 14, 2005","{'from': '2004-10-30', 'to': '2005-05-14'}",25 min. per ep.,G - All Ages,7.77,33244,941.0,1291,62951,1403,,Fall 2004,Unknown,"{'Adaptation': [{'mal_id': 320, 'type': 'manga', 'url': 'https://myanimelist.net/manga/320/Gakuen_Alice', 'title': 'Gakuen Alice'}]}","Aniplex, Sogo Vision",Nozomi Entertainment,Group TAC,"Comedy, School, Shoujo, Super Power","['""Pikapika no Taiyou"" by Ueda, Kana']","['""Shiawase no Niji"" by Ueda Kana & Kugimiya Rie']",25.0,2004.0
4722,Skip Beat!,Skip Beat!,スキップ・ビート！,,https://myanimelist.cdn-dena.com/images/anime/11/84022.jpg,TV,Manga,25,Finished Airing,False,"Oct 6, 2008 to Mar 30, 2009","{'from': '2008-10-06', 'to': '2009-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,8.24,90699,282.0,488,164738,4668,"Crunchyroll officially streamed the anime with English subtitles.Aside from the manga and anime there are a series of novels written by Ayuna Fujisaki. There is also a Taiwanese drama named ""Hua Li De Tiao Zhan"" (Extravagant Challenge) inspired by the series, and a total of three drama CDs that cover different parts of the story. ",Fall 2008,Mondays at 02:00 (JST),"{'Adaptation': [{'mal_id': 610, 'type': 'manga', 'url': 'https://myanimelist.net/manga/610/Skip_Beat', 'title': 'Skip Beat!'}]}","Sotsu, Pony Canyon, Hakusensha, TV Tokyo Music",Pied Piper,Hal Film Maker,"Comedy, Drama, Romance, Shoujo","['#1: ""Dream Star"" by the generous (ep 1-19)', '#2: ""Renaissance"" by the generous (ep 20-25)']","['#1: ""Namida (ナミダ)"" by 2BACKKA (ep 1-19)', '#2: ""Eien （永遠）"" by Yuusaku Kiyama (ep 20-24)', '#3: ""Dream Star"" by the generous (ep. 25)']",24.0,2008.0
1557,Shounen Onmyouji,Shonen Onmyoji,少年陰陽師,"The Young Spirit Master, Teenager Onmyoji, Shonen Onmyouji",https://myanimelist.cdn-dena.com/images/anime/11/23852.jpg,TV,Light novel,26,Finished Airing,False,"Oct 3, 2006 to Mar 13, 2007","{'from': '2006-10-03', 'to': '2007-03-13'}",23 min. per ep.,PG-13 - Teens 13 or older,7.68,14619,1158.0,1793,39422,274,,Fall 2006,Unknown,"{'Adaptation': [{'mal_id': 12664, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12664/Shounen_Onmyouji', 'title': 'Shounen Onmyouji'}]}","Sotsu, Marine Entertainment","Funimation, Geneon Entertainment USA",Studio Deen,"Action, Magic, Fantasy, Supernatural, Demons, Historical, Shoujo","['""Egao no Wake"" by Kaori Hikita']","['#1: ""Yakusoku"" by Saori Kiuji', '#2: ""Roku Tousei"" by Kaida Yuki (ep 26)']",23.0,2006.0
10800,Chihayafuru,Chihayafuru,ちはやふる,Chihayafull,https://myanimelist.cdn-dena.com/images/anime/3/35749.jpg,TV,Manga,25,Finished Airing,False,"Oct 5, 2011 to Mar 28, 2012","{'from': '2011-10-05', 'to': '2012-03-28'}",22 min. per ep.,PG-13 - Teens 13 or older,8.29,89081,246.0,348,213902,4524,"Chihayafuru is the anime adaptation of the manga with the same name written and illustrated by Yuki Suetsugu and serialised in the magazine Be Love. Animax Asia released the anime with English subtitles in 2013. The anime will get two live action film adaptations, both scheduled to be released in 2016. The manga won the second Manga Taishou award, and the 35th Kodansha Manga Award in the shoujo category. Chihayafuru has become so popular that it boosted interest in competitive karuta. The manga has sold over 4.5 million copies and has been praised for combining elements of sports and literature. ",Fall 2011,Wednesdays at Unknown,"{'Adaptation': [{'mal_id': 13245, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13245/Chihayafuru', 'title': 'Chihayafuru'}], 'Sequel': [{'mal_id': 14397, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14397/Chihayafuru_2', 'title': 'Chihayafuru 2'}]}","VAP, Nippon Television Network",Sentai Filmworks,Madhouse,"Drama, Game, Josei, School, Slice of Life, Sports","['""YOUTHFUL"" by 99RadioService']","['#1: ""Soshite Ima (そしていま)"" by Asami Seto (eps 1-24)', '#2: ""YOUTHFUL ~from Studio Yamato~"" by 99RadioService (ep 25)']",22.0,2011.0
3731,Itazura na Kiss,ItaKiss,イタズラなKiss,"Naughty Kiss, Teasing Kiss, Mischievous Kiss, Itazurana Kiss, It Started With A Kiss",https://myanimelist.cdn-dena.com/images/anime/10/19933.jpg,TV,Manga,25,Finished Airing,False,"Apr 5, 2008 to Sep 25, 2008","{'from': '2008-04-05', 'to': '2008-09-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.7,91187,1108.0,473,170224,2632,"Episode 25 was first aired back-to-back with episode 24 on CBC TV on September 25th, prior to its first airing on TBS (September 27th).",Spring 2008,Saturdays at 02:25 (JST),"{'Adaptation': [{'mal_id': 3523, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3523/Itazura_na_Kiss', 'title': 'Itazura na Kiss'}]}","Bandai Visual, Trinity Sound",Discotek Media,TMS Entertainment,"Comedy, Romance, Shoujo","['""Kimi, Meguru, Boku (キミ、メグル、ボク)"" by Motohiro Hata']","['#1: ""Kataomoi Fighter (片思いファイター)"" by GO!GO!7188 (eps 1-12)', '#2: ""Jikan yo Tomare"" by AZU (eps 13-23)', '#3: ""Kimi, Meguru, Boku (キミ、メグル、ボク)"" by Motohiro Hata (ep 24)']",24.0,2008.0
9513,Beelzebub,Beelzebub,べるぜバブ,,https://myanimelist.cdn-dena.com/images/anime/3/28013.jpg,TV,Manga,60,Finished Airing,False,"Jan 9, 2011 to Mar 25, 2012","{'from': '2011-01-09', 'to': '2012-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.02,136105,528.0,208,302082,3785,,Winter 2011,Sundays at Unknown,"{'Adaptation': [{'mal_id': 10010, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10010/Beelzebub', 'title': 'Beelzebub'}], 'Alternative version': [{'mal_id': 9120, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9120/Beelzebub__Hirotta_Akachan_wa_Daimaou', 'title': 'Beelzebub: Hirotta Akachan wa Daimaou!?'}], 'Other': [{'mal_id': 10479, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10479/Beelzebub_Specials', 'title': 'Beelzebub Specials'}]}","Studio Pierrot, Dentsu, Yomiuri Telecasting, Shueisha",Discotek Media,Pierrot Plus,"Action, Comedy, Demons, Supernatural, School, Shounen","['#1: ""Dadada"" by GROUP Tamashii (eps 1-10)', '#2: ""Hajimaru no wa, Sayonara"" by ON/OFF (eps 11-23)', '#3: ""Hey!!!"" by FLOW (eps 24-35)', '#4: ""Baby U!"" by MBLAQ (eps 36-48)', '#5: ""Only you- Kimi tono Kizuna -"" by Lc5 (eps 49-60)']","['#1: ""Answer"" by NO3B (eps 1-10)', '#2: ""Tsuyogari"" by Shoko Nakagawa (eps 11-23)', '#3: ""Nanairo Namida"" by Tomato n&#039; Pine (eps 24-35)', '#4: ""Papepipu♪ Papipepu♪ Papepipupo♪"" by Sasaki Nozomi (eps 36-48)', '#5: ""Shojo Traveler"" by 9nine (eps 49-59)', '#6: ""Dadada"" by GROUP Tamashii (ep 60)']",24.0,2011.0
5835,Hanasakeru Seishounen,,花咲ける青少年,Hanasakeru Seishonen,https://myanimelist.cdn-dena.com/images/anime/6/22695.jpg,TV,Manga,39,Finished Airing,False,"Apr 5, 2009 to Feb 14, 2010","{'from': '2009-04-05', 'to': '2010-02-14'}",24 min. per ep.,PG-13 - Teens 13 or older,7.87,16772,753.0,1654,44633,500,,Spring 2009,Unknown,"{'Adaptation': [{'mal_id': 5854, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5854/Hanasakeru_Seishounen', 'title': 'Hanasakeru Seishounen'}], 'Summary': [{'mal_id': 6726, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6726/Hanasakeru_Seishounen_Recaps', 'title': 'Hanasakeru Seishounen Recaps'}]}",,,Studio Pierrot,"Drama, Romance, Shoujo","['""Change"" by J-Min']","['""One"" by J-Min']",24.0,2009.0
9863,SKET Dance,SKET Dance,スケットダンス,,https://myanimelist.cdn-dena.com/images/anime/9/73974.jpg,TV,Manga,77,Finished Airing,False,"Apr 7, 2011 to Sep 27, 2012","{'from': '2011-04-07', 'to': '2012-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.33,44132,213.0,646,130264,2474,,Spring 2011,Thursdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 1414, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1414/SKET_Dance', 'title': 'SKET Dance'}], 'Character': [{'mal_id': 9969, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9969/Gintama', 'title': 'Gintama&#039;'}], 'Summary': [{'mal_id': 10775, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10775/SKET_Dance__Tettei_Bunseki_Special', 'title': 'SKET Dance: Tettei Bunseki Special'}], 'Side story': [{'mal_id': 16395, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16395/SKET_Dance_OVA', 'title': 'SKET Dance OVA'}], 'Other': [{'mal_id': 16718, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16718/SKET_Dance__SD_Character_Flash_Anime', 'title': 'SKET Dance: SD Character Flash Anime'}]}","TV Tokyo, Avex Entertainment, Dentsu",,Tatsunoko Production,"Comedy, School, Shounen","['#01: ""Kakko Warui I love you! (カッコ悪いI love you!)"" by French Kiss (eps 2-17)', '#02: ""Michi (道)"" by The Sketchbook (eps 18-26)', '#03: ""Graffiti"" by Gackt (eps 27-39)', '#04: ""Message"" by The Sketchbook (eps 40-46, 48-51)', '#05: ""Reboot"" by everset (eps 53-63)', '#06: ""Clear"" by The Sketchbook (eps 65-76)']","['#01: ""Kakko Warui I love you! (カッコ悪いI love you!)"" by French Kiss (ep 1, 51)', '#02: ""Comic Sonic"" by The Pillows (eps 2-16)', '#03: ""Funny Bunny (Rock Stock Version)"" by The Pillows (ep 17)', '#04: ""Clover (クローバー)"" by The Sketchbook (eps 18-24, 26)', '#05: ""Kioku (キヲク)"" by The Sketchbook (eps 25)', '#06: ""Milk to Chocolate (ミルクとチョコレート)"" by ChocoLe (eps 27-36, 38-39)', '#07: ""HERO"" by The Sketchbook (ep 37)', '#08: ""Party! Hallelujah! (パーリー!ハレルヤ!)"" by SKET ROCK (Yusuke Fujisaki [CV: Hiroyuki Yoshino], Sasuke Tsubaki [CV: Hiro Shimono], Kazuyoshi Usui [CV: Tomokazu Sugita], Soujirou Agata [CV: Tomokazu Seki]) (eps 40-46, 49-50)', '#09: ""Message"" by The Sketchbook (ep 47)', '#10: ""Birthday"" by The Sketchbook (ep 48)', '#11: ""Colors"" by The Sketchbook (ep 52-61, 63)', '#12: ""Sekai wa Okujou de Miwataseta (世界は屋上で見渡せた)"" by SKET x Sketch (eps 65-69, 71-72, 74-75)', '#13: ""Sekai wa Okujou de Miwataseta: Gasshou Ver. (世界は屋上で見渡せた ~合唱 Ver.~)"" by Kaimei Gakuen Seitokai Shikko-bu (開盟学園生徒会執行部) (ep 70)', '#14: ""Startup"" by The Sketchbook (ep 77)']",24.0,2011.0
7817,B-gata H-kei,Yamada&#039;s First Time: B Gata H Kei,B型H系,,https://myanimelist.cdn-dena.com/images/anime/4/75227.jpg,TV,4-koma manga,12,Finished Airing,False,"Apr 2, 2010 to Jun 18, 2010","{'from': '2010-04-02', 'to': '2010-06-18'}",24 min. per ep.,R+ - Mild Nudity,7.1,142827,3193.0,285,244791,1641,,Spring 2010,Fridays at 01:00 (JST),"{'Adaptation': [{'mal_id': 19007, 'type': 'manga', 'url': 'https://myanimelist.net/manga/19007/B-gata_H-kei', 'title': 'B-gata H-kei'}]}","Dentsu, AT-X, DAX Production, Happinet Pictures, BIGLOBE, Shueisha, AG-ONE, RAY",Funimation,"Hal Film Maker, TYO Animations","Comedy, Romance, Ecchi, School, Seinen","['""Oshiete A to Z (おしえて A to Z)"" by Yukari Tamura']","['#1: ""Hadashi no Princess (裸足のプリンセス)"" by Yukari Tamura (eps 1-11)', '#2: ""Oshiete A to Z (おしえて A to Z)"" by Yukari Tamura (ep 12)']",24.0,2010.0
120,Fruits Basket,Fruits Basket,フルーツバスケット,Furuba,https://myanimelist.cdn-dena.com/images/anime/4/75204.jpg,TV,Manga,26,Finished Airing,False,"Jul 5, 2001 to Dec 27, 2001","{'from': '2001-07-05', 'to': '2001-12-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.77,167968,939.0,222,292572,7579,Fruits Basket won the 2001 Animage&#039;s Anime Grand Prix Award. ,Summer 2001,Thursdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 102, 'type': 'manga', 'url': 'https://myanimelist.net/manga/102/Fruits_Basket', 'title': 'Fruits Basket'}]}","TV Tokyo, Nihon Ad Systems, King Records",Funimation,Studio Deen,"Slice of Life, Comedy, Drama, Romance, Fantasy, Shoujo","['""For Fruits Basket (For フルーツバスケット)"" by Ritsuko Okazaki']","['#1: ""Chiisana Inori (小さな祈り)"" by Ritsuko Okazaki (eps 1-24, 26)', '#2: ""Serenade (セレナーデ) Pf Solo Ver."" by Ritsuko Okazaki (ep 25)']",24.0,2001.0
957,Saiunkoku Monogatari,The Story of Saiunkoku,彩雲国物語,"The Tale of Saiun Country, Story of the Land of Many-Colored Clouds, Kokumono, Saimono, ColourCloud Palace",https://myanimelist.cdn-dena.com/images/anime/1/957.jpg,TV,Light novel,39,Finished Airing,False,"Apr 8, 2006 to Feb 24, 2007","{'from': '2006-04-08', 'to': '2007-02-24'}",25 min. per ep.,PG-13 - Teens 13 or older,8.04,23467,512.0,1313,61739,1059,,Spring 2006,Unknown,"{'Adaptation': [{'mal_id': 13495, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13495/Saiunkoku_Monogatari', 'title': 'Saiunkoku Monogatari'}], 'Sequel': [{'mal_id': 1914, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1914/Saiunkoku_Monogatari_2nd_Season', 'title': 'Saiunkoku Monogatari 2nd Season'}], 'Summary': [{'mal_id': 2193, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2193/Saiunkoku_Monogatari_Recaps', 'title': 'Saiunkoku Monogatari Recaps'}]}","NHK, Sogo Vision","Funimation, Geneon Entertainment USA",Madhouse,"Adventure, Fantasy, Comedy, Romance, Historical, Drama","['""Hajimari no Kaze"" by Ayaka Hirahara']","['""Saikou no Kataomoi"" by Sachi Tainaka']",25.0,2006.0
1974,Glass no Kamen (2005),Glass Mask,ガラスの仮面 (2005),,https://myanimelist.cdn-dena.com/images/anime/1/2043.jpg,TV,Manga,51,Finished Airing,False,"Apr 6, 2005 to Mar 29, 2006","{'from': '2005-04-06', 'to': '2006-03-29'}",25 min. per ep.,G - All Ages,8.18,7348,333.0,2523,22123,365,,Spring 2005,Unknown,"{'Adaptation': [{'mal_id': 1469, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1469/Glass_no_Kamen', 'title': 'Glass no Kamen'}], 'Alternative version': [{'mal_id': 506, 'type': 'anime', 'url': 'https://myanimelist.net/anime/506/Glass_no_Kamen', 'title': 'Glass no Kamen'}, {'mal_id': 3734, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3734/Glass_no_Kamen__Sen_no_Kamen_wo_Motsu_Shoujo', 'title': 'Glass no Kamen: Sen no Kamen wo Motsu Shoujo'}], 'Other': [{'mal_id': 17707, 'type': 'anime', 'url': 'https://myanimelist.net/anime/17707/Glass_no_Kamen_Desu_ga', 'title': 'Glass no Kamen Desu ga'}, {'mal_id': 33975, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33975/3-Nen_D-Gumi_Glass_no_Kamen', 'title': '3-Nen D-Gumi Glass no Kamen'}, {'mal_id': 35070, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35070/3-Nen_D-Gumi_Glass_no_Kamen__Tobidase_Watashitachi_no_Victory_Road', 'title': '3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road'}]}","TMS Entertainment, MediaNet",Sentai Filmworks,Tokyo Movie Shinsha,"Drama, Shoujo","['#1: ""Promise"" by Candy (eps 1-26)', '#2: ""zero"" by Ikuta Aiko (eps 27-51)']","['#1: ""Yasashii Sayonara"" by Aina (eps 1-13)', '#2: ""Step One"" by Sister Q (eps 14-26)', '#3: ""Sunao ni Narenakute (I Couldn&#039;t Become True)"" by Splash Candy (eps 27-39)', '#4: ""Hello Hello ～another star～"" by CORE OF SOUL (eps 40-51)']",25.0,2005.0
857,Air Gear,Air Gear,エア・ギア,,https://myanimelist.cdn-dena.com/images/anime/11/18227.jpg,TV,Manga,25,Finished Airing,False,"Apr 5, 2006 to Sep 27, 2006","{'from': '2006-04-05', 'to': '2006-09-27'}",24 min. per ep.,R+ - Mild Nudity,7.64,126326,1233.0,297,235764,3254,,Spring 2006,Unknown,"{'Adaptation': [{'mal_id': 74, 'type': 'manga', 'url': 'https://myanimelist.net/manga/74/Air_Gear', 'title': 'Air Gear'}], 'Side story': [{'mal_id': 3791, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3791/Air_Gear_Special', 'title': 'Air Gear Special'}], 'Sequel': [{'mal_id': 9201, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9201/Air_Gear__Kuro_no_Hane_to_Nemuri_no_Mori_-_Break_on_the_Sky', 'title': 'Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky'}]}","Marvelous, Kodansha","ADV Films, Funimation",Toei Animation,"Action, Comedy, Ecchi, Shounen, Sports","['""Chain"" by Back-on']","['""Sky-2-High"" by skankfunk']",24.0,2006.0
249,InuYasha,InuYasha,犬夜叉,Inu Yasha,https://myanimelist.cdn-dena.com/images/anime/8/20483.jpg,TV,Manga,167,Finished Airing,False,"Oct 16, 2000 to Sep 13, 2004","{'from': '2000-10-16', 'to': '2004-09-13'}",24 min. per ep.,PG-13 - Teens 13 or older,7.9,181978,697.0,141,371313,12282,"The anime won the &ldquo;Property of the Year&rdquo; award in ICv2&rsquo;s Anime Awards for both 2004 and 2005, and received third place in Animage&rsquo;s Anime Grand Prix &ldquo;Best Anime&rdquo; category in 2003.",Fall 2000,Mondays at 19:00 (JST),"{'Adaptation': [{'mal_id': 676, 'type': 'manga', 'url': 'https://myanimelist.net/manga/676/InuYasha', 'title': 'InuYasha'}], 'Side story': [{'mal_id': 449, 'type': 'anime', 'url': 'https://myanimelist.net/anime/449/InuYasha__Guren_no_Houraijima', 'title': 'InuYasha: Guren no Houraijima'}, {'mal_id': 450, 'type': 'anime', 'url': 'https://myanimelist.net/anime/450/InuYasha__Kagami_no_Naka_no_Mugenjo', 'title': 'InuYasha: Kagami no Naka no Mugenjo'}, {'mal_id': 451, 'type': 'anime', 'url': 'https://myanimelist.net/anime/451/InuYasha__Tenka_Hadou_no_Ken', 'title': 'InuYasha: Tenka Hadou no Ken'}, {'mal_id': 452, 'type': 'anime', 'url': 'https://myanimelist.net/anime/452/InuYasha__Toki_wo_Koeru_Omoi', 'title': 'InuYasha: Toki wo Koeru Omoi'}, {'mal_id': 4886, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4886/InuYasha__Kuroi_Tessaiga', 'title': 'InuYasha: Kuroi Tessaiga'}], 'Sequel': [{'mal_id': 6811, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6811/InuYasha__Kanketsu-hen', 'title': 'InuYasha: Kanketsu-hen'}], 'Other': [{'mal_id': 31133, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31133/Shounen_Sunday_CM_Gekijou__InuYasha-hen', 'title': 'Shounen Sunday CM Gekijou: InuYasha-hen'}]}","Yomiuri Telecasting, Shogakukan",Viz Media,Sunrise,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen","['#1: ""Change the World"" by V6 (eps 01-34)', '#2: ""I Am"" by Hitomi (eps 35-64)', '#3: ""Owarinai Yume"" by Nanase Aikawa (eps 65-95)', '#4: ""Grip!"" by Every Little Thing (eps 96-127)', '#5: ""One Day, One Dream"" by Tackey & Tsubasa (eps 128-153)', '#6: ""Angelus"" by Hitomi Shimatani (eps 154-167)']","['#1: ""My Will"" by Dream (eps 01-20,166-167)', '#2: ""Fukai Mori"" by Do As Infinity (eps 21-41)', '#3: ""Dearest"" by Ayumi Hamasaki (eps 42-60)', '#4: ""Every Heart - Minna no Kimochi"" by BoA (eps 61-85)', '#5: ""Shinjitsu no Uta"" by Do As Infinity (eps 86-108)', '#6: ""Itazurana Kiss"" by day after tomorrow (eps 109-127)', '#7: ""Come"" by Namie Amuro (eps 128-148)', '#8: ""Brand-New World"" by V6 (eps 149-165)']",24.0,2000.0
6645,Chu-Bra!!,Chu-Bra,ちゅーぶら!!,"Chuu Bra!!, Chubra!!, Chuubra!!",https://myanimelist.cdn-dena.com/images/anime/1130/91352.jpg,TV,Manga,12,Finished Airing,False,"Jan 4, 2010 to Mar 22, 2010","{'from': '2010-01-04', 'to': '2010-03-22'}",24 min. per ep.,PG-13 - Teens 13 or older,6.3,16688,6380.0,1858,37256,48,,Winter 2010,Mondays at 23:30 (JST),"{'Adaptation': [{'mal_id': 14624, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14624/Chu-Bra', 'title': 'Chu-Bra!!'}]}",GANSIS,,Zexcs,"Ecchi, Comedy, School, Seinen","['""Choose Bright!!"" by Minori Chihara, Minako Kotobuki, Sayuri Yahagi and Yoko Hikasa']","['#1: ""Shy Girls"" by Minori Chihara, Minako Kotobuki, Sayuri Yahagi and Yoko Hikasa (eps 1-11)', '#2: ""We Know"" by Minori Chihara, Minako Kotobuki, Sayuri Yahagi and Yoko Hikasa (ep 12)']",24.0,2010.0
1571,Ghost Hunt,Ghost Hunt,ゴーストハント,,https://myanimelist.cdn-dena.com/images/anime/11/73908.jpg,TV,Novel,25,Finished Airing,False,"Oct 4, 2006 to Mar 28, 2007","{'from': '2006-10-04', 'to': '2007-03-28'}",25 min. per ep.,PG-13 - Teens 13 or older,7.92,69224,656.0,527,152490,2579,,Fall 2006,Unknown,"{'Adaptation': [{'mal_id': 158, 'type': 'manga', 'url': 'https://myanimelist.net/manga/158/Ghost_Hunt', 'title': 'Ghost Hunt'}, {'mal_id': 14269, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14269/Akuryou_Series', 'title': 'Akuryou Series'}]}","TV Tokyo, Avex Entertainment, Marvelous, Delfi Sound",Funimation,J.C.Staff,"Comedy, Horror, Mystery, Shoujo, Supernatural","['""Main Theme"" by Masuda Toshio']","['""Ending Theme"" by Masuda Toshio']",25.0,2006.0
11759,Accel World,Accel World,アクセル・ワールド,Accelerated World,https://myanimelist.cdn-dena.com/images/anime/8/38155.jpg,TV,Light novel,24,Finished Airing,False,"Apr 7, 2012 to Sep 22, 2012","{'from': '2012-04-07', 'to': '2012-09-22'}",24 min. per ep.,PG-13 - Teens 13 or older,7.53,236083,1545.0,103,433343,3680,"Accel World adapts the first 4 novels of Reki Kawahara&#039;s light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),"{'Adaptation': [{'mal_id': 23116, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23116/Accel_World', 'title': 'Accel World'}], 'Spin-off': [{'mal_id': 13859, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13859/Accel_World__Acchel_World', 'title': 'Accel World: Acchel World.'}], 'Sequel': [{'mal_id': 13939, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13939/Accel_World_EX', 'title': 'Accel World EX'}], 'Other': [{'mal_id': 31763, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31763/Accel_World__Infinite∞Burst', 'title': 'Accel World: Infinite∞Burst'}]}","Genco, Rakuonsha, Warner Bros., flying DOG, ASCII Media Works",Viz Media,Sunrise,"Action, Game, Sci-Fi, Romance, School","['#1: ""Chase the world"" by May&#039;n (eps 2-13)', '#2: ""Burst The Gravity"" by ALTIMA (eps 14-23)']","['#1: ""Chase the world"" by May&#039;n (ep 1)', '#2: ""→unfinished→"" by KOTOKO (eps 2-13)', '#3: ""Unite (ユナイト)"" by Sachika Misawa (eps 14-24)']",24.0,2012.0
7674,Bakuman.,Bakuman.,バクマン。,Bakuman Season 1,https://myanimelist.cdn-dena.com/images/anime/6/26138.jpg,TV,Manga,25,Finished Airing,False,"Oct 2, 2010 to Apr 2, 2011","{'from': '2010-10-02', 'to': '2011-04-02'}",24 min. per ep.,PG-13 - Teens 13 or older,8.32,167429,216.0,172,332666,6846,"Bakuman. was licensed by Media Blasters in North America, but only released  one 2-disc DVD containing the first 7 episodes, the rest of the releases were cancelled. ",Fall 2010,Unknown,"{'Adaptation': [{'mal_id': 9711, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9711/Bakuman', 'title': 'Bakuman.'}], 'Sequel': [{'mal_id': 10030, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10030/Bakuman_2nd_Season', 'title': 'Bakuman. 2nd Season'}], 'Summary': [{'mal_id': 15711, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15711/Bakuman__Deraman', 'title': 'Bakuman.: Deraman.'}]}","NHK, Shueisha","Media Blasters, NYAV Post",J.C.Staff,"Comedy, Drama, Romance, Shounen","['#1: ""Blue Bird"" by Kobukuro (eps 1-24)', '#2: ""Genjitsu to iu Na no Kaibutsu to Tatakau Mono Tachi (現実という名の怪物と戦う者たち)"" by Yuu Takahashi (高橋優) (ep 25)']","['#1: ""BAKUROCK ~Mirai no Rinkakusen~ (BAKUROCK 〜未来の輪郭線〜)"" by YA-KYIM (eps 1-13)', '#2: ""Genjitsu to iu Na no Kaibutsu to Tatakau Mono Tachi (現実という名の怪物と戦う者たち)"" by Yuu Takahashi (高橋優) (eps 14-24)', '#3: ""Blue Bird"" by Kobukuro (ep 25)']",24.0,2010.0
