anime_id,pred_score,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
5234,7.468797237080918,Zettai Yareru Greece Shinwa,,絶対やれるギリシャ神話,"Zettai Yareru Gresia Shinwa, Zettai Yareru Girisha Shinwa, Greek Mythology",https://myanimelist.cdn-dena.com/images/anime/3/53619.jpg,TV,Original,13,Finished Airing,False,"Oct 4, 2008 to Dec 27, 2008","{'from': '2008-10-04', 'to': '2008-12-27'}",24 min. per ep.,R+ - Mild Nudity,5.47,34,12839.0,10029,377,0,,Fall 2008,Unknown,[],VAP,,A-1 Pictures,"Comedy, Ecchi",[],[],24.0,2008.0
32582,7.459544395520194,Duel Masters VSRF,Duel Masters Versus Revolution Final,デュエル・マスターズVSRF,,https://myanimelist.cdn-dena.com/images/anime/4/79117.jpg,TV,Original,51,Finished Airing,False,"Apr 3, 2016 to Mar 26, 2017","{'from': '2016-04-03', 'to': '2017-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,5.58,59,8232.0,8843,735,3,"It is the sequel of Versus Revolution, continuing the chain of events after the battle between the Invaders and Revolutionary. It is also the last season and conclusion of the Versus saga in the anime.",Spring 2016,Sundays at 08:30 (JST),"{'Prequel': [{'mal_id': 29687, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29687/Duel_Masters_VSR', 'title': 'Duel Masters VSR'}], 'Sequel': [{'mal_id': 34905, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34905/Duel_Masters_2017', 'title': 'Duel Masters (2017)'}], 'Character': [{'mal_id': 35745, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35745/40-shuunen_da_yo_Coro_Coro_All-Star_Shougakkou', 'title': '40-shuunen da yo! Coro Coro All-Star Shougakkou'}]}","TV Tokyo, Shogakukan Productions",,Studio Hibari,"Action, Adventure, Comedy, Shounen","['#1: ""EvoRevo! (エボレボ！)"" by Hayabusa (はやぶさ) (eps 1-27)', '#2: ""Duel (デュエル)"" by Pile (eps 28- )']","['#1: ""JIBUN"" by An Cafe (アンティック-珈琲店-) (eps 1-9)', '#2: ""Stronger"" by But by Fall (eps 10-40)', '#3: ""FLAWLESS"" by Pyxis (eps 41- )']",24.0,2016.0
24269,7.454285658542175,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,,小さな巨人 ミクロマン 大激戦! ミクロマンVS最強戦士ゴルゴン,,https://myanimelist.cdn-dena.com/images/anime/13/62703.jpg,Movie,Other,1,Finished Airing,False,"Jul 31, 1999","{'from': '1999-07-31', 'to': '1999-07-31'}",31 min.,G - All Ages,5.16,25,9856.0,11809,158,0,,,,"{'Parent story': [{'mal_id': 3114, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3114/Chiisana_Kyojin_Microman', 'title': 'Chiisana Kyojin Microman'}]}",Toei Video,,Studio Pierrot,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",[],[],31.0,1999.0
6636,7.451506203557837,Chou Kousoku Galvion,Super High Speed Galvion,超攻速ガルビオン,"Galvion, Cho Kosoku Galvion",https://myanimelist.cdn-dena.com/images/anime/2/56453.jpg,TV,Original,22,Finished Airing,False,"Feb 3, 1984 to Apr 29, 1984","{'from': '1984-02-03', 'to': '1984-04-29'}",25 min. per ep.,PG-13 - Teens 13 or older,6.29,57,6430.0,9404,534,1,,Winter 1984,Unknown,[],"TV Asahi, Kokusai Eigasha",,Artmic,"Action, Military, Sci-Fi, Police, Mecha","['""Lonely Chaser"" by Riyuko Tanaka']","['""Memory Lullaby"" by Riyuko Tanaka']",25.0,1984.0
4574,7.450602286208223,Saikyou Robot Daiouja,,最強ロボ ダイオージャ,"Saikyou Robo Daioja, Robot King Daioja, Ultimate Robo Daihoja",https://myanimelist.cdn-dena.com/images/anime/10/23620.jpg,TV,Original,50,Finished Airing,False,"Jan 31, 1981 to Jan 30, 1982","{'from': '1981-01-31', 'to': '1982-01-30'}",24 min. per ep.,PG-13 - Teens 13 or older,6.49,55,5649.0,10336,323,0,,Winter 1981,Unknown,[],"Sotsu, Nagoya TV Housou",,Sunrise,"Action, Sci-Fi, Mecha, Shounen","['""Saikyou Robo Daioja"" by Isao Taira']","['""Yokatta ne Uchuu"" by Isao Taira']",24.0,1981.0
2503,7.434504757533772,Nangoku Shounen Papuwa-kun,,南国少年パプワくん,"Papuwa (1992), Papuwa of the South Seas, Southern Country Boy Papuwa-kun",https://myanimelist.cdn-dena.com/images/anime/8/3062.jpg,TV,Manga,42,Finished Airing,False,"Oct 10, 1992 to Oct 2, 1993","{'from': '1992-10-10', 'to': '1993-10-02'}",25 min. per ep.,PG-13 - Teens 13 or older,6.39,79,6040.0,9434,524,0,,Fall 1992,Saturdays at 19:30 (JST),"{'Adaptation': [{'mal_id': 15690, 'type': 'manga', 'url': 'https://myanimelist.net/manga/15690/Nangoku_Shounen_Papuwa-kun', 'title': 'Nangoku Shounen Papuwa-kun'}], 'Sequel': [{'mal_id': 2501, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2501/Papuwa', 'title': 'Papuwa'}]}",TV Asahi,,Nippon Animation,"Adventure, Comedy, Shounen","['""Nbaba Love Song (んばば・ラブソング)"" by TOME']","['#1: ""Moshikasutto Nonsense (もしかすっとナンセンス)"" by Daiji Man Brothers Band', '#2: ""Kibun wa Papuwa Hare (気分はパプワ晴れ)"" by Pythagoras, Tsuno Gouji']",25.0,1992.0
1897,7.434425650011066,Zettai Muteki Raijin-Oh,Zettai Muteki Raijin-Oh,絶対無敵ライジンオー,"Eldran series #1, Matchless Raijin-Oh",https://myanimelist.cdn-dena.com/images/anime/1152/91073.jpg,TV,Original,51,Finished Airing,False,"Apr 3, 1991 to Mar 25, 1992","{'from': '1991-04-03', 'to': '1992-03-25'}",24 min. per ep.,G - All Ages,6.97,221,3726.0,8612,837,6,,Spring 1991,Wednesdays at 18:00 (JST),"{'Sequel': [{'mal_id': 2028, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2028/Zettai_Muteki_Raijin-Oh_1992', 'title': 'Zettai Muteki Raijin-Oh (1992)'}], 'Alternative setting': [{'mal_id': 2916, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2916/Genki_Bakuhatsu_Ganbaruger', 'title': 'Genki Bakuhatsu Ganbaruger'}, {'mal_id': 5395, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5395/Nekketsu_Saikyou_Go-Saurer', 'title': 'Nekketsu Saikyou Go-Saurer'}]}",Toshiba EMI,Anime Midstream,Sunrise,"Adventure, Mecha, School, Sci-Fi","['""Dream Shift"" by Kinuko Oomori & SILK']","['""Chikyuu Bouei Gumi Ouenka (地球防衛組応援歌)"" by Chikyuu Bouei Gasshoutai']",24.0,1991.0
2694,7.433446959028104,Hidamari no Ki,Tree in the Sun,陽だまりの樹,A Tree in a Sunny Place,https://myanimelist.cdn-dena.com/images/anime/7/3633.jpg,TV,Manga,25,Finished Airing,False,"Apr 5, 2000 to Sep 19, 2000","{'from': '2000-04-05', 'to': '2000-09-19'}",20 min. per ep.,None,6.11,68,7051.0,8512,882,1,,Spring 2000,Wednesdays at 00:50 (JST),"{'Adaptation': [{'mal_id': 14689, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14689/Hidamari_no_Ki', 'title': 'Hidamari no Ki'}]}","VAP, Nippon Television Network",,Madhouse,"Drama, Historical",[],[],20.0,2000.0
8563,7.433276830949045,Chikyuu Monogatari Telepath 2500,Earth Story Telepath 2500,地球物語 テレパス2500,,https://myanimelist.cdn-dena.com/images/anime/3/23296.jpg,Movie,Original,1,Finished Airing,False,"Aug 4, 1984","{'from': '1984-08-04', 'to': '1984-08-04'}",1 hr. 45 min.,PG-13 - Teens 13 or older,5.71,34,9864.0,10041,377,0,,,,[],,,Tatsunoko Production,"Adventure, Drama, Sci-Fi",[],"['""Dream (ドゥリー夢)"" by Megumi Kubota (久保田めぐみ)']",105.0,1984.0
6625,7.426085819719198,Nono-chan,,ののちゃん,Nonoko,https://myanimelist.cdn-dena.com/images/anime/8/15177.jpg,TV,4-koma manga,61,Finished Airing,False,"Jul 7, 2001 to Sep 28, 2002","{'from': '2001-07-07', 'to': '2002-09-28'}",25 min. per ep.,G - All Ages,6.42,80,5932.0,9532,500,1,,Summer 2001,Unknown,"{'Adaptation': [{'mal_id': 54273, 'type': 'manga', 'url': 'https://myanimelist.net/manga/54273/Tonari_no_Yamada-kun', 'title': 'Tonari no Yamada-kun'}], 'Alternative version': [{'mal_id': 415, 'type': 'anime', 'url': 'https://myanimelist.net/anime/415/Tonari_no_Yamada-kun', 'title': 'Tonari no Yamada-kun'}], 'Other': [{'mal_id': 35575, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35575/Nono-chan_Theater', 'title': 'Nono-chan Theater'}]}",,,Toei Animation,"Comedy, Slice of Life","['""Uruwashi no Uta (うるわしのうた)"" by Ikue Ootani']","['""Nono-chan Ikka no Uta (ののちゃん一家のうた)"" by Ikue Ootani']",25.0,2001.0
6397,7.425059169128088,Tentou Mushi no Uta,Song of the Ladybug,てんとう虫の歌,"The Song of Tentomushi, Tentoumushi no Uta",https://myanimelist.cdn-dena.com/images/anime/12/51187.jpg,TV,Manga,104,Finished Airing,False,"Oct 6, 1974 to Nov 26, 1976","{'from': '1974-10-06', 'to': '1976-11-26'}",25 min. per ep.,G - All Ages,6.43,107,5898.0,10152,353,1,,Fall 1974,Unknown,[],,,Tatsunoko Production,"Drama, Slice of Life","['""Bokura Kyoudai Tentou Mushi (ぼくらきょうだい てんとう虫)"" by Koorogi&#039;73, Young Fresh, Mitsuko Horie']","['#1: ""Bokura Sorotte Isshuukan (ぼくらそろって一週間)"" by Koorogi&#039;73, Young Fresh', '#2: ""Hiyoko Deshura (ひよこでしゅら)"" by Mitsuko Horie']",25.0,1974.0
19961,7.423756652064378,Heisei Tensai Bakabon,,平成天才バカボン,,https://myanimelist.cdn-dena.com/images/anime/10/60843.jpg,TV,Original,46,Finished Airing,False,"Jan 6, 1990 to Dec 29, 1990","{'from': '1990-01-06', 'to': '1990-12-29'}",25 min. per ep.,G - All Ages,6.5,38,10381.0,10787,250,1,,Winter 1990,Unknown,"{'Adaptation': [{'mal_id': 23322, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23322/Tensai_Bakabon', 'title': 'Tensai Bakabon'}], 'Sequel': [{'mal_id': 10607, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10607/Rerere_no_Tensai_Bakabon', 'title': 'Rerere no Tensai Bakabon'}], 'Alternative version': [{'mal_id': 11268, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11268/Ganso_Tensai_Bakabon', 'title': 'Ganso Tensai Bakabon'}]}",Fuji TV,,Studio Pierrot,"Slice of Life, Comedy","['""Tarirari Run Rock&#039;n Roll (タリラリラーン ロックンロール)"" by Tatsuo Kamon']","['""Sono Hi wa Asa kara Yoru Datta (その日は朝から夜だった)"" by Tatsuo Kamon']",25.0,1990.0
19121,7.422325512652314,Doctor Chichibuyama,,ドクター秩父山,,https://myanimelist.cdn-dena.com/images/anime/5/51281.jpg,TV,4-koma manga,2,Finished Airing,False,"Apr 3, 1988 to Jul 31, 1988","{'from': '1988-04-03', 'to': '1988-07-31'}",30 min. per ep.,R+ - Mild Nudity,5.63,43,9981.0,10887,236,1,,Spring 1988,Unknown,[],"Pony Canyon, Fuji TV, Ashi Production",,Production Reed,"Ecchi, Parody, Seinen",[],"['#1: ""Itsuka no Love Operation (未来のラブ・オペレーション)"" by Chichibuyama Band (秩父山バンド)', '#2: ""DEAD OR ALIVE (FINE FINE)"" by Chichibuyama Band']",30.0,1988.0
33474,7.421639577713925,Haha wo Tazunete Sanzenri (Movie),,母をたずねて三千里,"From the Apennines to the Andes: The Movie, Marco",https://myanimelist.cdn-dena.com/images/anime/5/80489.jpg,Movie,Book,1,Finished Airing,False,"Jul 19, 1980","{'from': '1980-07-19', 'to': '1980-07-19'}",1 hr. 47 min.,G - All Ages,6.66,58,4929.0,11165,208,0,,,,"{'Alternative version': [{'mal_id': 1663, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1663/Haha_wo_Tazunete_Sanzenri', 'title': 'Haha wo Tazunete Sanzenri'}, {'mal_id': 4926, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4926/Marco__Haha_wo_Tazunete_Sanzenri', 'title': 'Marco: Haha wo Tazunete Sanzenri'}, {'mal_id': 23585, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23585/Haha_wo_Tazunete_Sanzenri_Specials', 'title': 'Haha wo Tazunete Sanzenri Specials'}, {'mal_id': 35494, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35494/Haha_wo_Tazunete_Sanzenri_Special', 'title': 'Haha wo Tazunete Sanzenri (Special)'}]}",,,Nippon Animation,"Adventure, Drama, Historical, Slice of Life",[],[],107.0,1980.0
6674,7.409187012222343,Reporter Blues,,レポーターブルース,,https://myanimelist.cdn-dena.com/images/anime/6/15337.jpg,TV,Original,52,Finished Airing,False,"Oct 3, 1991 to Nov 8, 1991","{'from': '1991-10-03', 'to': '1991-11-08'}",22 min. per ep.,PG-13 - Teens 13 or older,6.39,115,6047.0,9694,457,1,,Fall 1991,Unknown,[],,,TMS Entertainment,"Mystery, Comedy","['""Reporter Blues"" by Simona Patitucci']","['""We are going to Paris"" by Simona Patitucci']",22.0,1991.0
5274,7.40285580048533,Magical★Taruruuto-kun,,まじかる☆タルるートくん,Magical Taruruto-kun,https://myanimelist.cdn-dena.com/images/anime/13/17853.jpg,TV,Manga,87,Finished Airing,False,"Sep 9, 1990 to May 10, 1992","{'from': '1990-09-09', 'to': '1992-05-10'}",25 min. per ep.,PG-13 - Teens 13 or older,6.71,84,4717.0,9248,582,4,,Fall 1990,Sundays at 08:30 (JST),"{'Adaptation': [{'mal_id': 10724, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10724/Magical☆Taruruuto-kun', 'title': 'Magical☆Taruruuto-kun'}], 'Alternative version': [{'mal_id': 22979, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22979/Magical★Taruruuto-kun__Sukisuki_Takoyaki', 'title': 'Magical★Taruruuto-kun: Sukisuki Takoyaki!'}]}",,,Toei Animation,"Adventure, Comedy, Ecchi, Fantasy, Magic, School","['""Ore Taruruuto"" by Tarako']","['#1: ""Kimi to sekai seifu!?"" by Midori Akiyama', '#2: ""Taruru Kataburaruru"" by Tarako']",25.0,1990.0
3036,7.4025868395190635,Tobe! Isami,Soar High! Isami,飛べ！イサミ,Fly! Isami,https://myanimelist.cdn-dena.com/images/anime/8/21083.jpg,TV,Original,50,Finished Airing,False,"Apr 8, 1995 to Mar 30, 1996","{'from': '1995-04-08', 'to': '1996-03-30'}",25 min. per ep.,PG-13 - Teens 13 or older,7.31,380,2407.0,7961,1176,7,,Spring 1995,Saturdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 24651, 'type': 'manga', 'url': 'https://myanimelist.net/manga/24651/Tobe_Isami', 'title': 'Tobe! Isami'}]}",,,Group TAC,"Action, Adventure, Comedy, Romance, Shounen","['""Heart o Migakukkyanai (ハートを磨くっきゃない)"" by Tokio (eps 1-50)']","['#1: ""Round Trip:Sono te wo hanasanai de (Round Trip~その手を離さないで~)"" by SEEK (eps 1-33)', '#2: ""Makerumonka! (負けるもんか!)"" by BUKABUKA (ブカブカ) (eps 34-50)']",25.0,1995.0
3876,7.400840903334545,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,,メーテルリングの青い鳥 チルチルミチルの冒険旅行,"Maeterlinck&#039;s Blue Bird, Tyltyl and Mytyl&#039;s Adventurous Journey",https://myanimelist.cdn-dena.com/images/anime/2/55609.jpg,TV,Other,26,Finished Airing,False,"Jan 9, 1980 to Jul 9, 1980","{'from': '1980-01-09', 'to': '1980-07-09'}",25 min. per ep.,G - All Ages,6.47,76,5721.0,9878,411,2,,Winter 1980,Wednesdays at 19:00 (JST),[],,,Toei Animation,"Adventure, Fantasy","['""Shiawase no Babira Torarira (幸せのバビラトラリラ)"" by Midori Fukuhara']","['""Mado Akari (窓灯り)"" by Hideki Ousuga (大須賀ひでき)']",25.0,1980.0
3279,7.395403803498046,Kinnikuman: Seigi Choujin vs. Senshi Choujin,,キン肉マン 正義超人ＶＳ戦士超人,Kinnikuman: Justice Superman vs. Soldier Superman,https://myanimelist.cdn-dena.com/images/anime/7/5187.jpg,Movie,Manga,1,Finished Airing,False,"Dec 20, 1986","{'from': '1986-12-20', 'to': '1986-12-20'}",50 min.,PG-13 - Teens 13 or older,6.33,68,6264.0,10044,375,0,"Seigi Choujin vs. Senshi Choujinis the seventh and final theatrical film based on the anime series Kinnikuman. It was released in Japan on December 20, 1986 alongside GeGeGe no Kitarou: Crash!! The Great Rebellion of the Multi-Dimensional Youkai and Dragon Ball: The Legend of Shen Long.This movie was loosely based on Yudetamago&#039;s manga, Death Game, which itself was based on the Bruce Lee movie, Game of Death.The character Neptuneman appeared in the original manga and anime as the main antagonist of the Dream Choujin Tag Arc. Seiyu Chikao Otsuka returns as one of the main antagonists of this film, having previously played that role in The Stolen Championship Belt.(Source: Kinnikuman Wiki) ",,,"{'Prequel': [{'mal_id': 3278, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3278/Kinnikuman__New_York_Kiki_Ippatsu', 'title': 'Kinnikuman: New York Kiki Ippatsu!'}]}",,,Toei Animation,"Action, Comedy, Sports, Shounen","['""Kinnikuman Senpuu (Sensation)"" by Akira Kushida']","['""Kinnikuman Club"" by Akira Kamiya']",50.0,1986.0
33130,7.392431729356565,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,,なぜ生きる─蓮如上人と吉崎炎上─,,https://myanimelist.cdn-dena.com/images/anime/12/79603.jpg,Movie,Book,1,Finished Airing,False,"May 21, 2016","{'from': '2016-05-21', 'to': '2016-05-21'}",1 hr. 23 min.,None,5.46,26,11418.0,9153,619,0,,,,[],Miracle Bus,,Studio Deen,Historical,[],[],83.0,2016.0
5022,7.389443454178392,Toushi Gordian,Gordian Warrior,闘士ゴーディアン,"Toshi Gordian, Champion of Gordian, Gardian, Champion Gordian, Fighter Gordian",https://myanimelist.cdn-dena.com/images/anime/2/9780.jpg,TV,Original,73,Finished Airing,False,"Oct 7, 1979 to Feb 22, 1981","{'from': '1979-10-07', 'to': '1981-02-22'}",25 min. per ep.,G - All Ages,6.55,114,5430.0,9768,437,0,,Fall 1979,Unknown,[],Yomiko Advertising,,Tatsunoko Production,"Action, Mecha, Sci-Fi",[],[],25.0,1979.0
1740,7.3893381250943895,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,Government Crime Investigation Agent Zaizen Jotaro,内閣権力犯罪強制取締官・財前丈太郎,Naikaku Kenryoku Hanzai Kyosei Torishimarikan Zaizen Jotaro,https://myanimelist.cdn-dena.com/images/anime/11/62657.jpg,TV,Manga,11,Finished Airing,False,"Jul 6, 2006 to Sep 21, 2006","{'from': '2006-07-06', 'to': '2006-09-21'}",24 min. per ep.,R - 17+ (violence & profanity),5.78,124,7845.0,8636,820,1,,Summer 2006,Thursdays at 02:40 (JST),"{'Adaptation': [{'mal_id': 92580, 'type': 'manga', 'url': 'https://myanimelist.net/manga/92580/Naikaku_Kenryoku_Hanzai_Kyousei_Torishimarikan_Zaizen_Joutarou', 'title': 'Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou'}]}","TV Asahi, Universal Pictures Japan",,Trans Arts,"Action, Police, Drama, Seinen","['""Zero no Kimochi"" by doa']","['""Moshimo Umare Kawattara Mou Ichido Aishite Kuremasuka?"" by Aiko Kitahara']",24.0,2006.0
33378,7.381110902028087,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",,劇場版 はいからさんが通る 前編 ～紅緒、花の17歳～,"Gekijouban Haikara-san ga Tooru Zenpen, Smart-san, Mademoiselle Anne, There Goes the Modern Girl, Here Comes Miss Modern, Here Comes a Dandy",https://myanimelist.cdn-dena.com/images/anime/13/87995.jpg,Movie,Manga,1,Finished Airing,False,"Nov 11, 2017","{'from': '2017-11-11', 'to': '2017-11-11'}",1 hr. 37 min.,None,7.19,71,2844.0,4590,5830,7,,,,"{'Adaptation': [{'mal_id': 1567, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1567/Haikara-san_ga_Tooru', 'title': 'Haikara-san ga Tooru'}], 'Alternative version': [{'mal_id': 3335, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3335/Haikara-san_ga_Tooru', 'title': 'Haikara-san ga Tooru'}], 'Sequel': [{'mal_id': 35228, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35228/Haikara-san_ga_Tooru_Movie_2__Tokyo_Dai_Roman', 'title': 'Haikara-san ga Tooru Movie 2: Tokyo Dai Roman'}]}",Warner Bros.,,Nippon Animation,"Comedy, Historical, Romance, Shoujo",[],"['""Yume no Hate made (夢の果てまで)"" by Saori Hayami']",97.0,2017.0
4050,7.381065781206869,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,Mushiking: The Guardians of the Forest,甲虫王者ムシキング ～森の民の伝説～,,https://myanimelist.cdn-dena.com/images/anime/6/23618.jpg,TV,Card game,52,Finished Airing,False,"Apr 6, 2005 to Mar 29, 2006","{'from': '2005-04-06', 'to': '2006-03-29'}",22 min. per ep.,G - All Ages,6.77,591,4448.0,7340,1584,5,,Spring 2005,Wednesdays at 18:00 (JST),"{'Side story': [{'mal_id': 2173, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2173/Kouchuu_Ouja_Mushiking_Super_Battle_Movie__Yami_no_Kaizou_Kouchuu', 'title': 'Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu'}], 'Spin-off': [{'mal_id': 17469, 'type': 'anime', 'url': 'https://myanimelist.net/anime/17469/Kouchuu_Ouja_Mushiking__Greatest_Champion_e_no_Michi', 'title': 'Kouchuu Ouja Mushiking: Greatest Champion e no Michi'}]}","TV Tokyo, Yomiuri Advertising",,TMS Entertainment,Fantasy,"['""Ikitekoso"" by Kiroro (eps 1-52)']","['#01: ""Let&#039;s HappiecE Life!"" by 3B LAB.☆S (eps 1-12)', '#02: ""Mushiking Samba"" by Kaori & Mushiking Amigos (eps 13-26)', '#03: ""think twice"" by FUZZY CONTROL  (eps 27-39)', '#04: ""Hikaru Stage"" by 80_pan (eps 40-52)']",22.0,2005.0
7106,7.37542191448314,Ougon Senshi Gold Lightan,Golden Warrior: The Gold Lightan,黄金戦士ゴールド・ライタン,Golden Warrior Gold Lightan,https://myanimelist.cdn-dena.com/images/anime/10/60089.jpg,TV,Original,52,Finished Airing,False,"Mar 1, 1981 to Feb 18, 1982","{'from': '1981-03-01', 'to': '1982-02-18'}",25 min. per ep.,PG-13 - Teens 13 or older,6.42,67,5937.0,9845,416,0,,Spring 1981,Unknown,[],,,Tatsunoko Production,"Action, Sci-Fi, Adventure, Mecha","['""Ougon Senshi Gold Lightan (黄金戦士ゴールド・ライタン)"" by Ryou Miyauchi']","['""Mechanical Dancing Fight (メカニカル・ダンシング・ファイト)"" by Tomo']",25.0,1981.0
2757,7.3749372389250984,Juuni Senshi Bakuretsu Eto Ranger,,十二戦支　爆烈エトレンジャー,12 Senshi Bakuretsu Eto Ranger,https://myanimelist.cdn-dena.com/images/anime/12/21253.jpg,TV,Original,39,Finished Airing,False,"Apr 7, 1995 to Jan 26, 1996","{'from': '1995-04-07', 'to': '1996-01-26'}",25 min. per ep.,PG-13 - Teens 13 or older,6.95,325,3738.0,7994,1157,6,,Spring 1995,Unknown,[],,,Shaft,"Action, Fantasy, Comedy","['""Mada Mada Mada (まだ まだ まだ)"" by Yumiko Shinmei (神奈弓子)']","['#1: ""Aitakute (会いたくて)"" by Kiyomi Kobayashi (小林清美) (eps 1-17)', '#2: ""Seiza no Yane no Shita de (星座の屋根の下で)"" by Jun Yoneya (eps 18-39)']",25.0,1995.0
2916,7.3749097649907,Genki Bakuhatsu Ganbaruger,Energetic Bomb Ganbaruger,元気爆発ガンバルガー,"Genki Bakuhatsu Ganbarugar, Eldran series #2",https://myanimelist.cdn-dena.com/images/anime/7/89881.jpg,TV,Original,47,Finished Airing,False,"Apr 1, 1992 to Feb 24, 1993","{'from': '1992-04-01', 'to': '1993-02-24'}",24 min. per ep.,PG - Children,6.92,140,3835.0,9413,531,4,,Spring 1992,Wednesdays at 18:00 (JST),"{'Alternative setting': [{'mal_id': 1897, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1897/Zettai_Muteki_Raijin-Oh', 'title': 'Zettai Muteki Raijin-Oh'}, {'mal_id': 5395, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5395/Nekketsu_Saikyou_Go-Saurer', 'title': 'Nekketsu Saikyou Go-Saurer'}], 'Summary': [{'mal_id': 30061, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30061/Genki_Bakuhatsu_Ganbaruger__Hyakka', 'title': 'Genki Bakuhatsu Ganbaruger: Hyakka'}]}","TV Tokyo, Yomiuri Advertising",,Sunrise,"Mecha, Shounen","['""Genki Bakuhatsu GANBARUGAA"" by Yoshiko']","['""Ganbar Taisou"" by Genki Bakuhatsu Tai (Ai Orikasa, Omi Minami, Bin Shimada, Kenichi Ogata, Kazuyuki Sogabe)']",24.0,1992.0
11841,7.372935410421102,Qin Shi Ming Yue: Ye Jin Tianming,Qin&#039;s Moon: Night Ends - Daylight,秦时明月,"Qín Shí Míng Yuè 2, The Legend of Swordsman 2, Qin&#039;s Moon 2, Qin Shi Ming Yue 2: Night Ends - Daybreak",https://myanimelist.cdn-dena.com/images/anime/3/33103.jpg,TV,Novel,18,Finished Airing,False,"Jul 17, 2008 to 2008","{'from': '2008-07-17', 'to': '2018-05-11'}",22 min. per ep.,PG-13 - Teens 13 or older,7.11,151,3187.0,9194,604,3,,,Unknown,"{'Prequel': [{'mal_id': 9806, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9806/Qin_Shi_Ming_Yue__Bai_Bu_Fei_Jian', 'title': 'Qin Shi Ming Yue: Bai Bu Fei Jian'}], 'Sequel': [{'mal_id': 11835, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11835/Qin_Shi_Ming_Yue__Zhu_Zi_Bai_Jia', 'title': 'Qin Shi Ming Yue: Zhu Zi Bai Jia'}], 'Spin-off': [{'mal_id': 29935, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29935/Qin_Shi_Ming_Yue__Kong_Shan_Niao_Yu', 'title': 'Qin Shi Ming Yue: Kong Shan Niao Yu'}, {'mal_id': 29937, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29937/Qin_Shi_Ming_Yue_Zhi__Luosheng_Tangxia', 'title': 'Qin Shi Ming Yue Zhi: Luosheng Tangxia'}, {'mal_id': 33278, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33278/Qin_Shi_Ming_Yue_Tebie_Pian__Di_Zi_Jiang_Xi', 'title': 'Qin Shi Ming Yue Tebie Pian: Di Zi Jiang Xi'}, {'mal_id': 36732, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36732/Qin_Shi_Ming_Yue__Tian_Xing_Jiu_Ge', 'title': 'Qin Shi Ming Yue: Tian Xing Jiu Ge'}]}",,,Sparkly Key Animation Studio,"Action, Historical, Martial Arts, Fantasy","['""Moonlight"" by Anson Hu']",[],22.0,2008.0
